frame,shoulder_flex,shoulder_abduct,elbow_flex,wrist_flex,elbow_flex_original,elbow_flex_cleaned,elbow_flex_transformed,is_outlier,motion_phase,difference,rmse
496,60.71530411938053,97.11351811873791,110.64650353703551,140.70945386666102,110.64650353703551,110.64650353703551,90.0,False,movement,-20.646503537035514,25.830802591887156
497,61.4696484551919,97.51264047347686,110.97225557991328,139.89243975464382,110.97225557991328,110.97225557991328,90.0,False,movement,-20.97225557991328,25.830802591887156
498,62.115065748092,97.79641788922352,111.57332168323764,140.2733054012347,111.57332168323764,111.57332168323764,90.0,False,movement,-21.573321683237637,25.830802591887156
499,62.72048116312631,98.15691744745102,112.28688610150722,140.6831569008422,112.28688610150722,112.28688610150722,90.0,False,movement,-22.28688610150722,25.830802591887156
500,62.614883368462216,98.68867756934034,112.51984043988392,139.8235170930251,112.51984043988392,112.51984043988392,90.0,False,movement,-22.51984043988392,25.830802591887156
501,62.68782706726367,98.95448667239027,112.62669119814284,139.78570475006944,112.62669119814284,112.62669119814284,90.0,False,movement,-22.626691198142836,25.830802591887156
502,62.62339387480996,98.99385234486046,112.93974937091964,140.1729500728403,112.93974937091964,112.93974937091964,90.0,False,movement,-22.939749370919643,25.830802591887156
503,62.65880184083861,99.03868282725084,113.03979979772868,140.02650958166387,113.03979979772868,113.03979979772868,90.0,False,movement,-23.039799797728676,25.830802591887156
504,62.53085011359789,99.43283075604904,112.99173600107166,139.57620680284978,112.99173600107166,112.99173600107166,90.0,False,movement,-22.991736001071658,25.830802591887156
505,62.48464445217491,99.4317498155135,112.98464572267122,139.81086163629266,112.98464572267122,112.98464572267122,90.0,False,movement,-22.984645722671218,25.830802591887156
506,62.34525642224988,99.51878567667988,112.5676040224471,138.6927959425315,112.5676040224471,112.5676040224471,90.0,False,movement,-22.5676040224471,25.830802591887156
507,62.28188172174157,99.48351110975509,112.3781146654204,138.7099981403558,112.3781146654204,112.3781146654204,90.0,False,movement,-22.378114665420398,25.830802591887156
508,62.25011435303825,99.55484210111908,112.1544439226032,138.0533450929083,112.1544439226032,112.1544439226032,90.0,False,movement,-22.154443922603207,25.830802591887156
509,62.25791133827976,99.6681591970381,112.16462274982472,137.72289664741183,112.16462274982472,112.16462274982472,90.0,False,movement,-22.164622749824716,25.830802591887156
510,62.259533603695495,99.7080451959999,112.28600316875637,137.87878113051931,112.28600316875637,112.28600316875637,90.0,False,movement,-22.286003168756366,25.830802591887156
511,62.24941358331631,99.73314642661131,112.25198593110446,137.87503937417424,112.25198593110446,112.25198593110446,90.0,False,movement,-22.251985931104457,25.830802591887156
512,62.2207138964084,99.70167780419564,112.61981264238514,138.47710517548512,112.61981264238514,112.61981264238514,90.0,False,movement,-22.619812642385142,25.830802591887156
513,62.19180147451518,99.71467185466054,112.63752164232426,138.23284472288273,112.63752164232426,112.63752164232426,90.0,False,movement,-22.63752164232426,25.830802591887156
514,62.126239804615686,99.7237096493809,112.614891820472,138.25826301870063,112.614891820472,112.614891820472,90.0,False,movement,-22.614891820471996,25.830802591887156
515,62.26882444313442,99.64071091300292,112.77996180073433,138.92302507848896,112.77996180073433,112.77996180073433,90.0,False,movement,-22.779961800734327,25.830802591887156
516,62.15834155445561,99.5359270659634,112.78605660626384,139.10116584007292,112.78605660626384,112.78605660626384,90.0,False,movement,-22.78605660626384,25.830802591887156
517,62.1876436874142,99.5110273744291,113.0140559674358,139.2506690912476,113.0140559674358,113.0140559674358,90.0,False,movement,-23.014055967435795,25.830802591887156
518,62.24166657825724,99.31513432538632,112.98234041055451,139.6882253041023,112.98234041055451,112.98234041055451,90.0,False,movement,-22.982340410554514,25.830802591887156
519,62.198748950037725,99.2744953918736,112.83510752413032,139.62131528931025,112.83510752413032,112.83510752413032,90.0,False,movement,-22.835107524130322,25.830802591887156
520,62.11773650360559,99.29618417522023,112.8489825811158,139.45997148631753,112.8489825811158,112.8489825811158,90.0,False,movement,-22.848982581115806,25.830802591887156
521,62.11518336367376,99.16692338542737,112.95835307631954,139.75744190313847,112.95835307631954,112.95835307631954,90.0,False,movement,-22.95835307631954,25.830802591887156
522,62.184579002190574,99.06446658776918,113.021358412475,139.92616295853887,113.021358412475,113.021358412475,90.0,False,movement,-23.021358412474996,25.830802591887156
523,62.09872753178481,98.74771133786857,113.08630452606268,140.20572643892513,113.08630452606268,113.08630452606268,90.0,False,movement,-23.086304526062676,25.830802591887156
524,61.96141601583784,98.67225738941067,113.15896367650411,139.93922570051694,113.15896367650411,113.15896367650411,90.0,False,movement,-23.158963676504115,25.830802591887156
525,61.86658143250722,98.56609361024724,112.95563314756384,139.5688982529542,112.95563314756384,112.95563314756384,90.0,False,movement,-22.955633147563844,25.830802591887156
526,61.634805141163554,98.55667942118416,112.63441992626646,138.8053173104221,112.63441992626646,112.63441992626646,90.0,False,movement,-22.63441992626646,25.830802591887156
527,61.64720964089038,98.5119917555807,112.86626488481338,139.1813836143328,112.86626488481338,112.86626488481338,90.0,False,movement,-22.866264884813376,25.830802591887156
528,61.65650156555682,98.5319993953606,113.056792540513,139.3199463962517,113.056792540513,113.056792540513,90.0,False,movement,-23.056792540513,25.830802591887156
529,61.59798099849272,98.49521795582318,112.98842023088484,139.33502225830082,112.98842023088484,112.98842023088484,90.0,False,movement,-22.98842023088484,25.830802591887156
530,61.36447930804031,98.41582571145616,112.8294491501834,139.1411014639762,112.8294491501834,112.8294491501834,90.0,False,movement,-22.829449150183393,25.830802591887156
531,61.33692413009354,98.2071165974891,112.90220556464126,139.5888169414727,112.90220556464126,112.90220556464126,90.0,False,movement,-22.902205564641264,25.830802591887156
532,61.2342240487759,98.04811467544864,112.76468286111148,139.73731826968742,112.76468286111148,112.76468286111148,90.0,False,movement,-22.76468286111148,25.830802591887156
533,61.266787357743226,97.96044092832749,113.0435230095756,140.4475343741938,113.0435230095756,113.0435230095756,90.0,False,movement,-23.043523009575594,25.830802591887156
534,61.13487853429389,97.77643403380031,113.12921746668978,141.1314486413603,113.12921746668978,113.12921746668978,90.0,False,movement,-23.12921746668978,25.830802591887156
535,61.10580698509575,97.64711142315817,113.0522756085207,141.08946467038086,113.0522756085207,113.0522756085207,90.0,False,movement,-23.052275608520702,25.830802591887156
536,61.02825748407907,97.64409500484383,112.81792416782828,140.47270985706518,112.81792416782828,112.81792416782828,90.0,False,movement,-22.81792416782828,25.830802591887156
537,60.86530969473901,97.54161185001236,112.5910253836282,140.1885098341312,112.5910253836282,112.5910253836282,90.0,False,movement,-22.591025383628207,25.830802591887156
538,60.87769277471097,97.3910281849138,112.51146710726702,140.26932611770226,112.51146710726702,112.51146710726702,90.0,False,movement,-22.511467107267023,25.830802591887156
539,60.86953778648672,97.33205621371192,112.3901559420455,140.0537044025005,112.3901559420455,112.3901559420455,90.0,False,movement,-22.390155942045496,25.830802591887156
540,60.9003206079404,97.34693979294238,112.2748596508506,139.73112831126312,112.2748596508506,112.2748596508506,90.0,False,movement,-22.2748596508506,25.830802591887156
541,60.82882666485057,97.29266456877944,112.08317097670522,139.57736301520555,112.08317097670522,112.08317097670522,90.0,False,movement,-22.08317097670522,25.830802591887156
542,60.88600052424517,97.395895859159,112.00295102959012,139.248146454011,112.00295102959012,112.00295102959012,90.0,False,movement,-22.002951029590122,25.830802591887156
543,60.92284452291711,97.57788863295768,111.82717777433147,138.2665062587853,111.82717777433147,111.82717777433147,90.0,False,movement,-21.827177774331474,25.830802591887156
544,61.05935852980176,97.62139676163224,111.84866708811091,138.28544821039415,111.84866708811091,111.84866708811091,90.0,False,movement,-21.848667088110915,25.830802591887156
545,61.06015363563712,97.65267217956998,111.7916306857707,138.24964234556984,111.7916306857707,111.7916306857707,90.0,False,movement,-21.7916306857707,25.830802591887156
546,60.753621155403536,97.5897189493825,111.12225892131006,137.896657889923,111.12225892131006,111.12225892131006,90.0,False,movement,-21.122258921310063,25.830802591887156
547,60.60587630092417,97.59012270287728,110.76547051388708,137.7987485250271,110.76547051388708,110.76547051388708,90.0,False,movement,-20.76547051388708,25.830802591887156
548,60.41850031372809,97.4633094528107,110.7151773301317,137.96522072605518,110.7151773301317,110.7151773301317,90.0,False,movement,-20.715177330131695,25.830802591887156
549,60.329638030119874,97.39791274453782,110.6776151169872,137.96678014172903,110.6776151169872,110.6776151169872,90.0,False,movement,-20.677615116987198,25.830802591887156
550,60.15056050992062,97.44199553201464,110.58827179575908,137.9084405216001,110.58827179575908,110.58827179575908,90.0,False,movement,-20.588271795759084,25.830802591887156
551,59.61379286369117,97.8591797447378,110.1729634201672,136.62272430489853,110.1729634201672,110.1729634201672,90.0,False,movement,-20.172963420167207,25.830802591887156
552,58.97444783471628,98.06373728131224,110.9557519787435,136.7876913275731,110.9557519787435,110.9557519787435,90.0,False,movement,-20.955751978743507,25.830802591887156
553,58.79973474783177,98.28633043969808,112.04670487695256,138.06619427237362,112.04670487695256,112.04670487695256,90.0,False,movement,-22.04670487695256,25.830802591887156
554,57.9631841350639,98.24190121292312,114.83553935123456,142.28036069314138,114.83553935123456,114.83553935123456,90.0,False,movement,-24.83553935123456,25.830802591887156
555,56.72490721467366,97.82845627798834,120.87063480702308,147.02327460715813,120.87063480702308,120.87063480702308,90.0,False,movement,-30.87063480702308,25.830802591887156
556,55.90957754461718,97.5505462338344,126.04184899478498,150.7895287897317,126.04184899478498,126.04184899478498,100.40598098405667,False,movement,-25.635868010728316,25.830802591887156
557,56.05116715120828,97.21173537064536,130.9931444444686,154.38838163486858,130.9931444444686,130.9931444444686,132.23462336361757,False,movement,1.2414789191489604,25.830802591887156
558,56.73390943747298,96.37258130267529,134.5757951878208,160.67410150470414,134.5757951878208,134.5757951878208,155.26514344464223,False,movement,20.689348256821432,25.830802591887156
559,48.285377424413134,93.54654868090547,140.43914727168686,164.58411520622855,140.43914727168686,140.43914727168686,180.0,False,movement,39.56085272831314,25.830802591887156
560,28.26063220967344,90.9902174419724,144.86702429564832,155.06253273490682,144.86702429564832,144.86702429564832,180.0,False,movement,35.13297570435168,25.830802591887156
561,11.900362173468144,89.34871092589957,149.55307611150567,152.57507783779602,149.55307611150567,149.55307611150567,180.0,False,movement,30.446923888494325,25.830802591887156
562,5.175510580082406,88.70345985253027,151.72641496517952,152.35279652582028,151.72641496517952,151.72641496517952,180.0,False,movement,28.273585034820485,25.830802591887156
563,1.764642088055692,88.06545754968614,153.0140260713781,153.6607745218639,153.0140260713781,153.0140260713781,180.0,False,movement,26.98597392862189,25.830802591887156
564,-0.7048402145056378,87.13852905865662,154.01601940754713,153.5045442045399,154.01601940754713,154.01601940754713,180.0,False,movement,25.983980592452866,25.830802591887156
565,-5.133478191504661,85.30362970394748,151.96473688134128,153.65778042091094,151.96473688134128,151.96473688134128,180.0,False,movement,28.03526311865872,25.830802591887156
566,-8.094073420915885,83.33172562791033,150.62714193209536,154.62876572771438,150.62714193209536,150.62714193209536,180.0,False,movement,29.372858067904644,25.830802591887156
567,-7.8311955070396,80.27725270488189,149.14500441699235,154.5882404457405,149.14500441699235,149.14500441699235,180.0,False,movement,30.85499558300765,25.830802591887156
568,-7.182395871704454,77.80623659167914,150.0935916515015,154.29399518023527,150.0935916515015,150.0935916515015,180.0,False,movement,29.906408348498502,25.830802591887156
569,-8.40783857484033,75.60687204162483,150.07334073604278,154.61447481160124,150.07334073604278,150.07334073604278,180.0,False,movement,29.92665926395722,25.830802591887156
570,-8.604859803409012,73.74287907551333,149.84173592799326,154.03773377969054,149.84173592799326,149.84173592799326,180.0,False,movement,30.158264072006745,25.830802591887156
571,-6.242843407751975,71.61047908429441,151.06371664795898,153.20412269297992,151.06371664795898,151.06371664795898,180.0,False,movement,28.936283352041016,25.830802591887156
572,1.0303402793207157,70.45631353326328,151.33273525787067,153.46186232222206,151.33273525787067,151.33273525787067,180.0,False,movement,28.667264742129333,25.830802591887156
573,3.443369296276501,69.94640743983867,151.75192462685044,153.69812371538657,151.75192462685044,151.75192462685044,180.0,False,movement,28.24807537314956,25.830802591887156
574,-0.3212357817359525,69.37995291929336,152.28256303733667,154.21888748492168,152.28256303733667,152.28256303733667,180.0,False,movement,27.717436962663328,25.830802591887156
575,0.7366506388967754,69.62073225542173,152.569732289069,154.77284728995986,152.569732289069,152.569732289069,180.0,False,movement,27.43026771093099,25.830802591887156
576,2.7312712977378157,69.499744784286,152.81867700820658,154.87879815611083,152.81867700820658,152.81867700820658,180.0,False,movement,27.181322991793422,25.830802591887156
577,3.852379736530441,69.42337496409317,153.05399904492012,154.96928998032834,153.05399904492012,153.05399904492012,180.0,False,movement,26.94600095507988,25.830802591887156
578,5.340985728398937,69.45054631693861,152.6711235238037,155.59166091553422,152.6711235238037,152.6711235238037,180.0,False,movement,27.328876476196314,25.830802591887156
579,3.847043319321218,69.26796894447891,152.67935625154226,156.39152538193846,152.67935625154226,152.67935625154226,180.0,False,movement,27.32064374845774,25.830802591887156
580,5.181783590303711,69.22906244780073,152.61870892309398,156.42124025022392,152.61870892309398,152.61870892309398,180.0,False,movement,27.381291076906024,25.830802591887156
581,6.182173359251121,69.12711383779495,152.97233898310125,155.94121157668263,152.97233898310125,152.97233898310125,180.0,False,movement,27.027661016898747,25.830802591887156
582,7.598940604236299,69.16524063273637,153.16042522271195,155.85302206222036,153.16042522271195,153.16042522271195,180.0,False,movement,26.83957477728805,25.830802591887156
583,7.732735978325748,69.22262961527655,153.05353616613735,155.96141776480815,153.05353616613735,153.05353616613735,180.0,False,movement,26.94646383386265,25.830802591887156
584,10.279302338310604,69.23959188097314,152.57857453010175,156.17564245967912,152.57857453010175,152.57857453010175,180.0,False,movement,27.421425469898253,25.830802591887156
585,10.133394906651525,69.22100380449653,151.95024032324562,156.28647269317625,151.95024032324562,151.95024032324562,180.0,False,movement,28.049759676754377,25.830802591887156
586,10.04607746550036,69.22772145112737,151.86185789339714,155.96234485460764,151.86185789339714,151.86185789339714,180.0,False,movement,28.138142106602857,25.830802591887156
587,9.790747644686617,69.15569097254034,150.49568325517097,156.1729271159159,150.49568325517097,150.49568325517097,180.0,False,movement,29.504316744829026,25.830802591887156
588,9.435752361344012,69.14547890527969,149.73246250911038,156.12114212667902,149.73246250911038,149.73246250911038,180.0,False,movement,30.267537490889623,25.830802591887156
589,8.725475085385018,69.2594228738293,150.28409660761136,155.73907247277708,150.28409660761136,150.28409660761136,180.0,False,movement,29.71590339238864,25.830802591887156
590,8.484289033516452,69.24716800237901,150.19575329933457,155.863256533159,150.19575329933457,150.19575329933457,180.0,False,movement,29.80424670066543,25.830802591887156
591,6.897720790389985,69.2688945671402,151.1375947903876,155.87505668358878,151.1375947903876,151.1375947903876,180.0,False,movement,28.862405209612405,25.830802591887156
592,4.611261049066842,69.24316695442766,151.7724826013213,155.24671124271822,151.7724826013213,151.7724826013213,180.0,False,movement,28.227517398678714,25.830802591887156
593,3.251107401851675,69.33734512983347,151.736641124492,154.99600149656862,151.736641124492,151.736641124492,180.0,False,movement,28.263358875508004,25.830802591887156
594,2.1437703135403616,69.30631402190427,151.7465238076108,154.8038183294326,151.7465238076108,151.7465238076108,180.0,False,movement,28.2534761923892,25.830802591887156
595,1.9525171919937825,69.32080339959148,151.4871846945559,155.0851704443689,151.4871846945559,151.4871846945559,180.0,False,movement,28.512815305444093,25.830802591887156
596,1.9976128192036071,69.29070503069781,151.49888994438643,154.9320880378466,151.49888994438643,151.49888994438643,180.0,False,movement,28.501110055613566,25.830802591887156
597,-0.6749326292854597,69.24411186710904,150.87038065620655,155.02770607186528,150.87038065620655,150.87038065620655,180.0,False,movement,29.12961934379345,25.830802591887156
598,-4.141008001809984,69.15664869431727,150.32901647893752,154.37643331257277,150.32901647893752,150.32901647893752,180.0,False,movement,29.67098352106248,25.830802591887156
599,-3.571248074972208,69.1435430805437,150.09657045649936,154.32332940557438,150.09657045649936,150.09657045649936,180.0,False,movement,29.903429543500636,25.830802591887156
600,-5.172621702225297,69.0908200092047,149.8881289635402,153.9129442606207,149.8881289635402,149.8881289635402,180.0,False,movement,30.111871036459803,25.830802591887156
601,-4.976645576094912,69.19588938750312,149.45347985766978,154.14721123470594,149.45347985766978,149.45347985766978,180.0,False,movement,30.546520142330223,25.830802591887156
602,-5.119980076254114,69.3239462962536,149.44082455104575,154.1029651192523,149.44082455104575,149.44082455104575,180.0,False,movement,30.55917544895425,25.830802591887156
603,-8.378257489850995,69.39613902587135,149.03503277129406,153.69942325500998,149.03503277129406,149.03503277129406,180.0,False,movement,30.964967228705945,25.830802591887156
604,-11.390313821129634,69.71208175456248,148.6667199172383,153.7227813021947,148.6667199172383,148.6667199172383,180.0,False,movement,31.33328008276169,25.830802591887156
605,-10.89425742023234,70.11141818685778,148.92229886258662,153.75216131442204,148.92229886258662,148.92229886258662,180.0,False,movement,31.077701137413385,25.830802591887156
606,-11.175961041618615,70.47849319117567,149.0914981917203,153.71067163602038,149.0914981917203,149.0914981917203,180.0,False,movement,30.90850180827971,25.830802591887156
607,-10.579096831346543,70.60013219796535,149.34630880865143,154.07217072610675,149.34630880865143,149.34630880865143,180.0,False,movement,30.65369119134857,25.830802591887156
608,-9.049250474051592,70.81053139129753,150.50529378552127,154.256447274693,150.50529378552127,150.50529378552127,180.0,False,movement,29.494706214478725,25.830802591887156
609,-10.26881047471312,70.891050291021,150.76976108149037,154.38087342696988,150.76976108149037,150.76976108149037,180.0,False,movement,29.230238918509627,25.830802591887156
610,-9.41373812840917,70.96496359217669,150.95024358125298,154.38542126875657,150.95024358125298,150.95024358125298,180.0,False,movement,29.049756418747023,25.830802591887156
611,-10.756072094937476,70.86059714209237,150.39830401786307,154.09354415524314,150.39830401786307,150.39830401786307,180.0,False,movement,29.60169598213693,25.830802591887156
612,-11.301569328793262,71.36374046783573,150.19678336384737,154.0679095695384,150.19678336384737,150.19678336384737,180.0,False,movement,29.803216636152627,25.830802591887156
613,-12.045440981440365,72.61764076447015,150.17090627939626,153.94377805663282,150.17090627939626,150.17090627939626,180.0,False,movement,29.829093720603737,25.830802591887156
614,-11.932917354601171,73.00239806635602,148.95457873358637,153.73526331559282,148.95457873358637,148.95457873358637,180.0,False,movement,31.045421266413626,25.830802591887156
615,-12.795908043734526,74.30835677531304,148.7748776677571,153.80830511349677,148.7748776677571,148.7748776677571,180.0,False,movement,31.225122332242904,25.830802591887156
616,-12.44212218822137,74.89291414202641,148.43249754311466,153.7410437560209,148.43249754311466,148.43249754311466,180.0,False,movement,31.567502456885336,25.830802591887156
617,-11.383443160248492,75.62988096729755,147.8072551512804,153.8839493624753,147.8072551512804,147.8072551512804,180.0,False,movement,32.1927448487196,25.830802591887156
618,-2.803064012395222,76.10962850378404,143.7402249256481,156.0268690724309,143.7402249256481,143.7402249256481,180.0,False,movement,36.25977507435189,25.830802591887156
619,1.917330034934262,77.4644824322245,143.86155918115077,155.6603812909826,143.86155918115077,143.86155918115077,180.0,False,movement,36.13844081884923,25.830802591887156
620,5.886347079205277,79.13480322361934,143.8031805436713,155.40051585871169,143.8031805436713,143.8031805436713,180.0,False,movement,36.19681945632871,25.830802591887156
621,26.803273673593264,80.45099828473752,140.62839741331354,160.0405236783416,140.62839741331354,140.62839741331354,180.0,False,movement,39.371602586686464,25.830802591887156
622,41.5550357185794,81.35574338536313,137.6905649813078,163.05828096050934,137.6905649813078,137.6905649813078,175.28796269649905,False,movement,37.59739771519125,25.830802591887156
623,49.381161358949626,82.80078902664201,136.25911351201128,163.45423872401616,136.25911351201128,136.25911351201128,166.0860967680889,False,movement,29.826983256077625,25.830802591887156
624,56.85723386119184,84.51657549973298,134.74050639192538,161.18092531820017,134.74050639192538,134.74050639192538,156.32396412392254,False,movement,21.583457731997157,25.830802591887156
625,58.88916934301498,86.63834544729455,131.19610602731686,155.13993221996986,131.19610602731686,131.19610602731686,133.53933072816784,False,movement,2.343224700850982,25.830802591887156
626,59.44901558818327,88.60340433971788,129.32819534792958,153.5281252654471,129.32819534792958,129.32819534792958,121.53175379898676,False,movement,-7.796441548942823,25.830802591887156
627,58.93272795550648,89.98182191903756,126.96303599982753,151.25382452635938,126.96303599982753,126.96303599982753,106.32769017030029,False,movement,-20.63534582952724,25.830802591887156
628,57.97684815244367,91.09748907408036,122.90290350560883,149.76647474429222,122.90290350560883,122.90290350560883,90.0,False,movement,-32.90290350560883,25.830802591887156
629,60.50265844547462,92.51149026457102,120.71431866049184,149.36917040287696,120.71431866049184,120.71431866049184,90.0,False,movement,-30.71431866049184,25.830802591887156
630,60.30335677324716,93.99175967590404,117.057866024798,146.17327306287393,117.057866024798,117.057866024798,90.0,False,movement,-27.057866024798003,25.830802591887156
631,60.6008423154041,95.1078668542327,114.91388049595604,144.6737351191904,114.91388049595604,114.91388049595604,90.0,False,movement,-24.913880495956036,25.830802591887156
632,60.64526416135297,96.04933838826776,113.76589530310488,143.6497439836719,113.76589530310488,113.76589530310488,90.0,False,movement,-23.765895303104884,25.830802591887156
633,60.487182199175855,96.32476592148704,113.20375050915187,143.30708722081445,113.20375050915187,113.20375050915187,90.0,False,movement,-23.203750509151874,25.830802591887156
634,60.4733504496142,96.30325335807125,113.15330143429296,143.69141672824188,113.15330143429296,113.15330143429296,90.0,False,movement,-23.153301434292956,25.830802591887156
635,60.65481948247717,96.66719310870624,112.7751553415415,143.93557876046648,112.7751553415415,112.7751553415415,90.0,False,movement,-22.775155341541506,25.830802591887156
636,60.5511646447436,96.63826360875017,112.9998911689332,143.92449165762298,112.9998911689332,112.9998911689332,90.0,False,movement,-22.999891168933203,25.830802591887156
637,60.84019723629881,96.73241460540618,113.77976418626076,144.85944369299125,113.77976418626076,113.77976418626076,90.0,False,movement,-23.779764186260763,25.830802591887156
638,60.66181336651426,96.67772309073597,113.84735858503934,144.54965684353715,113.84735858503934,113.84735858503934,90.0,False,movement,-23.847358585039345,25.830802591887156
639,60.34399402046414,96.46449953295138,113.9231714683866,144.80538792331797,113.9231714683866,113.9231714683866,90.0,False,movement,-23.9231714683866,25.830802591887156
640,60.145139560463605,96.39655539939834,113.66886573155838,142.85732008867473,113.66886573155838,113.66886573155838,90.0,False,movement,-23.668865731558384,25.830802591887156
641,59.99462038378949,96.25005669251068,113.336926572637,141.48038207855785,113.336926572637,113.336926572637,90.0,False,movement,-23.336926572636997,25.830802591887156
642,59.9090292109824,96.2171891684947,113.10164982461256,141.7065151800568,113.10164982461256,113.10164982461256,90.0,False,movement,-23.101649824612565,25.830802591887156
643,59.89377296897262,96.17027560632071,112.69042810247576,141.73737509847166,112.69042810247576,112.69042810247576,90.0,False,movement,-22.690428102475764,25.830802591887156
644,59.86113311449995,96.1374105272915,112.07394102278256,141.17353937968673,112.07394102278256,112.07394102278256,90.0,False,movement,-22.073941022782563,25.830802591887156
645,59.83205955179088,96.09586464605938,111.73507867794976,141.10486105327558,111.73507867794976,111.73507867794976,90.0,False,movement,-21.73507867794976,25.830802591887156
646,60.08362172670128,96.15552031665696,111.55661651384744,141.82088517964948,111.55661651384744,111.55661651384744,90.0,False,movement,-21.556616513847445,25.830802591887156
647,60.16914627554294,96.1166298403846,111.62675042175424,142.34530578135016,111.62675042175424,111.62675042175424,90.0,False,movement,-21.626750421754238,25.830802591887156
648,60.23129492309307,96.12477897227052,111.69623523362333,142.52874249710771,111.69623523362333,111.69623523362333,90.0,False,movement,-21.696235233623327,25.830802591887156
649,60.21694153146828,95.98842151439298,111.58429512966327,142.52698822092975,111.58429512966327,111.58429512966327,90.0,False,movement,-21.584295129663275,25.830802591887156
650,60.32314285308311,95.79148000343616,111.55600311812114,142.2901726249486,111.55600311812114,111.55600311812114,90.0,False,movement,-21.55600311812114,25.830802591887156
651,60.45449797765978,95.68172503257544,111.6698168897343,142.5148560428688,111.6698168897343,111.6698168897343,90.0,False,movement,-21.669816889734307,25.830802591887156
652,60.24268765021253,95.54727874990374,111.47267739514416,141.71618286616587,111.47267739514416,111.47267739514416,90.0,False,movement,-21.47267739514416,25.830802591887156
653,60.21720205102943,95.44685048178025,111.23382092654612,141.2503185876657,111.23382092654612,111.23382092654612,90.0,False,movement,-21.233820926546116,25.830802591887156
654,60.13339372150952,95.41665596988366,111.08875655439128,141.25927479518927,111.08875655439128,111.08875655439128,90.0,False,movement,-21.08875655439128,25.830802591887156
655,60.03976239155706,95.46294482917416,111.04572973129724,141.47115587429113,111.04572973129724,111.04572973129724,90.0,False,movement,-21.045729731297243,25.830802591887156
656,60.203945572364844,95.52285516724612,111.26153400301196,141.8877232255648,111.26153400301196,111.26153400301196,90.0,False,movement,-21.26153400301196,25.830802591887156
657,60.282302470353,95.6292497170963,111.4499624288314,142.09422499766677,111.4499624288314,111.4499624288314,90.0,False,movement,-21.449962428831398,25.830802591887156
658,60.3662871511683,95.57754059600224,111.7946399982503,142.72773159566054,111.7946399982503,111.7946399982503,90.0,False,movement,-21.794639998250304,25.830802591887156
659,60.40439435300911,95.57656298212775,112.1387289632808,143.15299222928311,112.1387289632808,112.1387289632808,90.0,False,movement,-22.138728963280798,25.830802591887156
660,60.375000382630894,95.56417234256412,112.24056036187648,143.0989525291216,112.24056036187648,112.24056036187648,90.0,False,movement,-22.240560361876476,25.830802591887156
661,60.37803153045586,95.53216480078532,112.27627840967192,143.01238804787005,112.27627840967192,112.27627840967192,90.0,False,movement,-22.276278409671917,25.830802591887156
662,60.36500775164822,95.55646776749776,112.26924492929764,142.76106120566294,112.26924492929764,112.26924492929764,90.0,False,movement,-22.269244929297642,25.830802591887156
663,60.42993294602369,95.48008455382724,112.23649666317426,142.68631243398502,112.23649666317426,112.23649666317426,90.0,False,movement,-22.236496663174265,25.830802591887156
664,60.50903993439673,95.48231166346028,112.25385990315186,142.45207468709216,112.25385990315186,112.25385990315186,90.0,False,movement,-22.253859903151863,25.830802591887156
665,60.33212103367255,95.26137381812082,111.58221831282675,141.27761523845805,111.58221831282675,111.58221831282675,90.0,False,movement,-21.582218312826754,25.830802591887156
666,60.41476200091691,94.93042365286288,111.7397489774264,141.9401392132566,111.7397489774264,111.7397489774264,90.0,False,movement,-21.7397489774264,25.830802591887156
667,60.4310398686813,94.80878010753143,111.7684579164968,141.9877180622294,111.7684579164968,111.7684579164968,90.0,False,movement,-21.7684579164968,25.830802591887156
668,60.52538055414242,94.796134643858,111.79429042481948,141.93324604207956,111.79429042481948,111.79429042481948,90.0,False,movement,-21.79429042481948,25.830802591887156
669,60.697845875989344,94.92589153727178,111.8247233040219,141.55840706270646,111.8247233040219,111.8247233040219,90.0,False,movement,-21.8247233040219,25.830802591887156
670,60.87073097536639,95.09269228325095,111.61090056351576,140.55076092385704,111.61090056351576,111.61090056351576,90.0,False,movement,-21.610900563515756,25.830802591887156
671,61.075233115721616,95.27460029055057,111.66130264681104,140.73748474830694,111.66130264681104,111.66130264681104,90.0,False,movement,-21.661302646811038,25.830802591887156
672,61.39161666554185,95.3699228659641,111.80731621871472,140.8608668134345,111.80731621871472,111.80731621871472,90.0,False,movement,-21.807316218714718,25.830802591887156
673,61.48422858028021,95.18836603703376,111.81563630108334,141.15588558091918,111.81563630108334,111.81563630108334,90.0,False,movement,-21.815636301083345,25.830802591887156
674,61.531332723128685,95.02397605959855,111.85825058471616,141.49648813312027,111.85825058471616,111.85825058471616,90.0,False,movement,-21.85825058471616,25.830802591887156
675,61.82912436951907,94.9123446433948,111.78593058360006,141.95999034795693,111.78593058360006,111.78593058360006,90.0,False,movement,-21.785930583600063,25.830802591887156
676,61.85010062242021,94.92823129214727,111.65593350159646,141.411278770149,111.65593350159646,111.65593350159646,90.0,False,movement,-21.655933501596465,25.830802591887156
677,61.79849974729293,94.94836886743126,111.58544844546418,141.02589842392007,111.58544844546418,111.58544844546418,90.0,False,movement,-21.58544844546418,25.830802591887156
678,61.80957792567925,94.88926572946644,111.52075997713348,141.05031784992073,111.52075997713348,111.52075997713348,90.0,False,movement,-21.52075997713348,25.830802591887156
